Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
639ea321a999290f0ce24894,617232a11d494debdf0fd605,APPROVED,2022-12-18T05:20:39.103000Z,2022-12-18T05:54:50.465000Z,2022-12-18T05:57:55.525000,2022-12-18T05:54:50.839422Z,2052,CEIIGKEB,317,English,64,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639ea7066ece16451a39f631,631f626c1a2be3cc3d2069d8,APPROVED,2022-12-18T05:37:10.886000Z,2022-12-18T06:34:10.172000Z,2022-12-18T06:40:39.347000,2022-12-18T06:34:10.607307Z,3420,CEIIGKEB,1,English,34,Female,Black,United States,United States,United States,English,Yes,Full-Time
639ea7bc60981edabc0d5f1a,600311bfedefe536b70dbca0,APPROVED,2022-12-18T05:40:16.062000Z,2022-12-18T06:18:05.396000Z,2022-12-18T06:42:13.224000,2022-12-18T06:18:05.724492Z,2270,CEIIGKEB,2019,English,36,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
639ea9465805dbf9bad91647,5fe8f1750a5e7f81a7f8adc9,APPROVED,2022-12-18T05:46:48.268000Z,2022-12-18T06:11:33.897000Z,2022-12-18T06:20:21.179000,2022-12-18T06:11:34.185275Z,1486,CEIIGKEB,245,"English, Spanish",20,Female,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
639ea970d89925c1cebe31f3,5e80a85916cd8c000ad9cd65,APPROVED,2022-12-18T05:48:24.880000Z,2022-12-18T06:10:25.370000Z,2022-12-18T06:22:40.926000,2022-12-18T06:10:25.784235Z,1321,CEIIGKEB,715,English,37,Male,White,United States,United States,United States,English,No,Full-Time
639eb5346f9cf6a9ac00e816,637ae6da2c8a92b511c1e8c1,APPROVED,2022-12-18T06:38:04.070000Z,2022-12-20T19:51:38.720000Z,2022-12-20T19:51:38.991000Z,,220415,Manual Completion,631,"Croatian, English, Macedonian, Serbian, Slovenian",55,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
639eb547b83652c574484269,5f9fb315ae6f085ff96c0cac,APPROVED,2022-12-18T06:43:23.579000Z,2022-12-18T07:06:03.446000Z,2022-12-18T08:35:39.299000,2022-12-18T07:06:03.912420Z,1360,CEIIGKEB,1093,English,31,Male,White,United States,United States,United States,English,No,Full-Time
639eb59ef03501736b852403,55a75835fdf99b26395fae40,APPROVED,2022-12-18T06:39:26.531000Z,2022-12-18T07:34:03.256000Z,2022-12-18T08:31:02.800000,2022-12-18T07:34:03.655296Z,3277,CEIIGKEB,1809,English,32,Female,White,United States,United States,United States,English,No,Full-Time
639eb59faeea0650c8e1a615,5fdf78a0cad6ac7be7c7ac23,APPROVED,2022-12-18T06:39:31.887000Z,2022-12-18T06:58:10.976000Z,2022-12-18T08:31:56.147000,2022-12-18T06:58:11.358235Z,1120,CEIIGKEB,475,English,22,Male,White,United States,United States,United States,English,No,Part-Time
639eb5aa653fc89952e593cf,6135752aa4ee5158b0708670,APPROVED,2022-12-18T06:40:01.531000Z,2022-12-18T07:17:42.014000Z,2022-12-18T08:33:22.722000,2022-12-18T07:17:42.407932Z,2261,CEIIGKEB,583,English,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639eb5b350abcf844ebe3200,5c8150ff0ed0dd001641994a,APPROVED,2022-12-18T06:39:59.574000Z,2022-12-18T07:12:53.144000Z,2022-12-18T08:32:32.169000,2022-12-18T07:12:53.472335Z,1974,CEIIGKEB,10,English,32,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
639eb5b777820287c5593f28,6100372e3a116cb5cb36ebea,APPROVED,2022-12-18T06:40:07.955000Z,2022-12-18T07:42:26.875000Z,2022-12-18T08:33:59.242000,2022-12-18T07:42:27.297353Z,3739,CEIIGKEB,642,English,77,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639eb5cc452511dd144d09d1,5a198755f2e3460001edc5c9,APPROVED,2022-12-18T06:40:12.236000Z,2022-12-18T07:45:36.975000Z,2022-12-18T08:34:38.934000,2022-12-18T07:45:37.315303Z,3925,CEIIGKEB,1012,English,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639eb60af647f0b90be24858,60e2577f8c52db9d1fb5ffac,APPROVED,2022-12-18T06:41:30.800000Z,2022-12-18T07:40:57.302000Z,2022-12-18T08:35:09.654000,2022-12-18T07:40:57.726440Z,3567,CEIIGKEB,627,"English, French",49,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639ebb68bd231e4266bdbd15,614d465852620924f85603c8,APPROVED,2022-12-18T07:04:08.005000Z,2022-12-18T16:09:04.572000Z,2022-12-18T16:09:05.014000Z,,32697,Manual Completion,1341,English,36,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639ebb799c415fcb13438f0b,5726570ef2a83f000f6aea6d,APPROVED,2022-12-18T07:04:25.422000Z,2022-12-18T07:37:44.397000Z,2022-12-18T08:36:12.060000,2022-12-18T07:37:44.772975Z,1999,CEIIGKEB,1422,English,33,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
639ebbb51be1da0be6b8571f,631bf96cdf83ffb8f4a7fab8,APPROVED,2022-12-18T07:09:25.874000Z,2022-12-18T08:21:37.464000Z,2022-12-18T08:37:13.004000,2022-12-18T08:21:37.937331Z,4332,CEIIGKEB,477,"English, Spanish",23,Male,Black,United States,United States,United States,English,Yes,Part-Time
639ebc04e0170e85f992ab5d,5d4a03a7278a80001a4fa9df,APPROVED,2022-12-18T07:08:09.241000Z,2022-12-18T07:34:55.649000Z,2022-12-18T08:36:47.903000,2022-12-18T07:34:56.008510Z,1607,CEIIGKEB,2841,English,42,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
639ec01f8ab58eff3fa3af2b,61109c0ff4b053064588d68e,APPROVED,2022-12-18T07:25:14.984000Z,2022-12-18T08:01:12.972000Z,2022-12-18T08:37:46.036000,2022-12-18T08:01:13.443741Z,2158,CEIIGKEB,427,English,23,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
639ece29132ddd0ccf09d0f9,614e8729fb12a3f553e70066,APPROVED,2022-12-18T08:24:16.745000Z,2022-12-18T08:59:57.481000Z,2022-12-18T16:13:49.853000,2022-12-18T08:59:57.847607Z,2141,CEIIGKEB,565,English,50,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
639ed3b29dd7042558c84900,55ca5305fdf99b498b73f29c,APPROVED,2022-12-18T08:52:56.131000Z,2022-12-18T09:11:35.699000Z,2022-12-18T16:15:09.370000,2022-12-18T09:11:36.022736Z,1120,CEIIGKEB,506,"English, Spanish",26,Male,White,United States,United States,United States,English,No,Full-Time
639ede737e7500965fb85756,59dc458f77860e000151240e,APPROVED,2022-12-18T09:33:39.727000Z,2022-12-18T10:08:43.152000Z,2022-12-18T16:16:04.759000,2022-12-18T10:08:43.628588Z,2104,CEIIGKEB,5097,English,39,Male,White,United States,United States,United States,English,No,Part-Time
639fa60bb4e96b56638523f0,6228eeaa5e24ca01a6773e7a,APPROVED,2022-12-18T23:45:15.078000Z,2022-12-19T00:57:44.745000Z,2022-12-20T19:21:42.754000,2022-12-19T00:57:45.099701Z,4350,CEIIGKEB,634,English,53,Male,White,United States,United States,United States,English,No,Full-Time
639fa60f9ead0a2ae539f645,622a943b60f2ad1efe55d25b,APPROVED,2022-12-18T23:54:19.653000Z,2022-12-19T01:02:24.090000Z,2022-12-20T19:21:42.867000,2022-12-19T01:02:24.505111Z,4085,CEIIGKEB,723,English,57,Male,Mixed,United States,United States,United States,English,No,Full-Time
639fa61c036ccef810223f1a,62c35e9517e15b36b957a678,APPROVED,2022-12-18T23:45:55.124000Z,2022-12-19T00:22:19.896000Z,2022-12-20T19:21:42.969000,2022-12-19T00:22:20.215615Z,2185,CEIIGKEB,1065,"English, Spanish",35,Male,White,United States,United States,United States,English,No,Full-Time
639fa643895436351f424184,5f16f559325a640008bb9a07,APPROVED,2022-12-18T23:46:24.226000Z,2022-12-19T00:09:43.694000Z,2022-12-20T19:21:43.076000,2022-12-19T00:09:44.115762Z,1400,CEIIGKEB,3945,English,35,Male,White,United States,United States,United States,English,No,Full-Time
639fa6471bc9fda77ed9c2ef,6063737f1039adcbf6428ac2,APPROVED,2022-12-18T23:47:07.424000Z,2022-12-19T00:13:20.727000Z,2022-12-20T19:21:43.181000,2022-12-19T00:13:21.154585Z,1574,CEIIGKEB,3273,English,63,Female,White,United States,United States,United States,English,No,Full-Time
639fa649338d1c2e9ac84915,60fd56db5fe37ebeca00bc83,APPROVED,2022-12-18T23:46:17.888000Z,2022-12-19T00:28:25.634000Z,2022-12-20T19:21:43.285000,2022-12-19T00:28:28.025295Z,2528,CEIIGKEB,2097,"English, Spanish",33,Female,White,United States,United States,United States,English,No,Full-Time
639fa667bd1a22b095de32a3,602454a47d0d7d121a1e444b,APPROVED,2022-12-18T23:47:50.863000Z,2022-12-19T00:34:22.697000Z,2022-12-20T19:21:43.388000,2022-12-19T00:34:23.091408Z,2792,CEIIGKEB,1853,English,35,Male,White,United States,United States,United States,English,Yes,Full-Time
639fa670995e9b1e9f4c9da0,5a5da588f6c51700019527c4,RETURNED,2022-12-18T23:46:59.977000Z,2022-12-19T00:11:55.606000Z,,2022-12-19T00:11:56.001000Z,,CEIIGKEB,4881,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
639fa678d588d433df28a450,5c8974ef34daa70015e92daf,APPROVED,2022-12-18T23:47:04.613000Z,2022-12-19T00:24:14.331000Z,2022-12-20T19:21:43.492000,2022-12-19T00:24:14.719503Z,2230,CEIIGKEB,2934,English,33,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
639fa67ba692660bbdb8574c,5d82be0cf45ead000150f026,APPROVED,2022-12-18T23:48:35.339000Z,2022-12-19T00:11:48.458000Z,2022-12-20T19:21:43.608000,2022-12-19T00:11:48.846174Z,1394,CEIIGKEB,4109,English,41,Male,White,United States,United States,United States,English,No,Full-Time
639fa67d81bcca54a685240a,5ecd4acdb218ec085c6eefe6,APPROVED,2022-12-18T23:47:25.230000Z,2022-12-19T00:49:51.996000Z,2022-12-20T19:21:43.705000,2022-12-19T00:49:52.363742Z,3747,CEIIGKEB,4179,English,34,Male,White,United States,United States,United States,English,No,Full-Time
639fa67f72a917a4eee2486a,61372727e083e6cd1c827f81,APPROVED,2022-12-18T23:51:18.657000Z,2022-12-19T01:01:54.958000Z,2022-12-20T19:21:43.804000,2022-12-19T01:01:55.331028Z,4237,CEIIGKEB,1472,English,40,Male,White,United States,United States,United States,English,Yes,Full-Time
639fa68f3612fb09516aff40,5d5181fc842e8600171e5a78,APPROVED,2022-12-18T23:51:31.552000Z,2022-12-19T00:21:08.540000Z,2022-12-20T19:21:43.903000,2022-12-19T00:21:09.020019Z,1777,CEIIGKEB,3158,English,37,Male,White,Italy,United States,United States,English,No,DATA_EXPIRED
639fa690f747cdb7b648425d,5e6685e1ffed4c405a4db5d0,APPROVED,2022-12-18T23:47:28.911000Z,2022-12-19T00:24:51.933000Z,2022-12-20T19:21:43.999000,2022-12-19T00:24:52.345686Z,2244,NOCODE,3699,"English, Spanish",27,Male,White,United States,United States,United States,Spanish,No,Full-Time
639fa69a338d1c2e9ac8491a,5fd0dc0d8dae67016ed65a54,APPROVED,2022-12-18T23:53:40.521000Z,2022-12-19T00:30:45.988000Z,2022-12-20T19:21:44.102000,2022-12-19T00:30:46.427732Z,2226,CEIIGKEB,975,English,31,Male,White,United States,United States,United States,English,No,Full-Time
639fa6a13926dfcb259540d5,62a889993e01c9e01ee7066e,APPROVED,2022-12-18T23:47:45.913000Z,2022-12-19T00:15:55.759000Z,2022-12-20T19:21:44.211000,2022-12-19T00:15:56.122080Z,1690,CEIIGKEB,1364,"English, Spanish",45,Female,White,United States,United States,United States,English,No,Full-Time
639fa6b15e3015c7eac84921,62b0ff84054c6ca32f481c65,APPROVED,2022-12-18T23:48:01.326000Z,2022-12-19T00:34:55.698000Z,2022-12-20T19:21:44.309000,2022-12-19T00:34:56.098218Z,2815,CEIIGKEB,1447,English,44,Female,White,United States,United States,United States,English,No,Full-Time
639fa6b1698102e594d9162a,62730c9848db9da9ff3bf670,APPROVED,2022-12-18T23:49:02.629000Z,2022-12-19T00:17:41.370000Z,2022-12-20T19:21:44.409000,2022-12-19T00:17:41.802407Z,1719,CEIIGKEB,1058,"English, Russian, Other",41,Male,White,Russian Federation,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639fa6b4c5f6b83803e593be,5fe112243ce806b5704eca6e,APPROVED,2022-12-18T23:48:04.774000Z,2022-12-19T00:10:04.898000Z,2022-12-20T19:21:44.514000,2022-12-19T00:10:05.304949Z,1321,CEIIGKEB,2880,English,42,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639fa6b6921222abf9593f15,5cbe04b4f429ff00159de30e,APPROVED,2022-12-18T23:52:09.759000Z,2022-12-19T00:33:29.336000Z,2022-12-20T19:21:44.610000,2022-12-19T00:33:29.673307Z,2480,CEIIGKEB,4015,English,37,Female,Black,Zimbabwe,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639fa6b74838b7546100e7e4,6069e759f1e6dd24c669ebb4,APPROVED,2022-12-18T23:48:07.227000Z,2022-12-18T23:48:25.541000Z,2022-12-22T06:29:12.461000,2022-12-18T23:48:25.875837Z,19,Please wait while I finish the study; I will add the completion code once I finish.,134,English,24,Male,White,United States,United States,United States,French,Yes,Unemployed (and job seeking)
639fa6b88510ebe93ce5940e,5c6d5477e8833000015244ad,APPROVED,2022-12-18T23:50:28.882000Z,2022-12-20T19:52:18.511000Z,2022-12-20T19:52:18.774000Z,,158510,Manual Completion,3700,English,43,Male,White,United States,United States,United States,English,No,Part-Time
639fa6b99b382b8f4d28a413,61363ce02e6022a741d63a6e,APPROVED,2022-12-18T23:48:15.338000Z,2022-12-19T00:57:14.180000Z,2022-12-20T19:21:44.706000,2022-12-19T00:57:14.559899Z,4139,CEIIGKEB,1392,English,26,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
639fa6bb0bfaea83840d5f29,6339d33c8ee5d4d4b5607400,APPROVED,2022-12-18T23:48:11.539000Z,2022-12-19T00:17:17.287000Z,2022-12-20T19:21:44.808000,2022-12-19T00:17:17.615107Z,1746,CEIIGKEB,432,English,27,Male,White,United States,United States,United States,English,No,Full-Time
639fa6bb11ab826da0a3dd87,580cab86b869700001d71628,APPROVED,2022-12-18T23:48:11.920000Z,2022-12-19T00:12:05.976000Z,2022-12-20T19:21:44.907000,2022-12-19T00:12:06.305189Z,1435,CEIIGKEB,3346,English,59,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639fa6c26e17346a01438f1f,5c4af67cdccaa800016b3192,APPROVED,2022-12-18T23:48:18.984000Z,2022-12-19T00:10:19.237000Z,2022-12-20T19:21:45.006000,2022-12-19T00:10:19.638958Z,1321,CEIIGKEB,5012,English,40,Male,White,United States,United States,United States,English,Yes,Full-Time
639fa6c4698102e594d9162c,5dd352c51c219b35931aefd1,APPROVED,2022-12-18T23:48:20.857000Z,2022-12-19T01:10:41.367000Z,2022-12-20T19:21:45.111000,2022-12-19T01:10:41.769617Z,4941,CEIIGKEB,3579,English,58,Female,White,United States,United States,United States,English,No,Full-Time
639fa6c54cb07c1dede593df,60fd6618f9a377f54dcdf318,APPROVED,2022-12-18T23:48:33.406000Z,2022-12-19T00:06:46.697000Z,2022-12-20T19:21:45.219000,2022-12-19T00:06:47.102336Z,1094,CEIIGKEB,2494,English,36,Male,White,United States,United States,United States,English,Yes,Full-Time
639fa6cac5f6b83803e593c0,5e8b32ec2c33ae7f20a0b401,APPROVED,2022-12-18T23:48:30.528000Z,2022-12-19T00:29:49.725000Z,2022-12-20T19:21:45.322000,2022-12-19T00:29:50.118195Z,2480,CEIIGKEB,3884,English,61,Female,Asian,China,United States,United States,Chinese,No,Full-Time
639fa6cb9f2f19e3d3223ede,5b735a4c3503c60001a891b7,APPROVED,2022-12-18T23:52:31.386000Z,2022-12-19T00:14:14.971000Z,2022-12-20T19:21:45.425000,2022-12-19T00:14:15.330764Z,1304,CEIIGKEB,1279,English,28,Female,White,United States,United States,United States,English,No,Part-Time
639fa6ccfc93517262a3af17,5e24fbd4e1f467771c234e5f,APPROVED,2022-12-18T23:48:33.603000Z,2022-12-18T23:59:15.551000Z,2023-01-03T22:33:08.119000,2022-12-18T23:59:15.886072Z,642,CEIIGKEB,3617,English,37,Female,White,United States,United States,United States,English,No,Part-Time
639fa6ce01224d84a1bdbce9,606a3cf263a18869ac8ee0ed,APPROVED,2022-12-18T23:53:12.442000Z,2022-12-20T19:52:34.352000Z,2022-12-20T19:52:34.596000Z,,158362,Manual Completion,3888,English,57,Female,White,United States,United States,United States,English,No,Full-Time
639fa6ce4838b7546100e7e5,6348846ae221cb4a0efbf3f9,APPROVED,2022-12-18T23:48:30.100000Z,2022-12-19T00:29:53.634000Z,2022-12-20T19:21:45.537000,2022-12-19T00:29:54.017566Z,2484,CEIIGKEB,318,English,79,Female,White,United States,United States,United States,English,No,Other
639fa6d542b1e6f2ab28a411,5e437d7404eaba215eafbd2a,APPROVED,2022-12-18T23:48:41.326000Z,2022-12-19T00:40:21.405000Z,2022-12-20T19:21:45.637000,2022-12-19T00:40:21.802536Z,3101,CEIIGKEB,2238,English,40,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639fa6d6a224dd75249540dc,6088c08b5db0d7af3daf4b69,APPROVED,2022-12-18T23:49:38.529000Z,2022-12-19T00:51:28.781000Z,2022-12-20T19:21:45.738000,2022-12-19T00:51:29.191742Z,3711,CEIIGKEB,840,English,41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639fa6d7d4fe36d41d0d5f19,60833ce5197d68cff9df1b83,APPROVED,2022-12-18T23:48:39.311000Z,2022-12-19T00:17:27.892000Z,2022-12-20T19:21:45.857000,2022-12-19T00:17:28.299772Z,1729,CEIIGKEB,2748,English,67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639fa6d8c62eff8dbb438eea,62dd2f0668b37a65531fae67,APPROVED,2022-12-18T23:48:50.157000Z,2022-12-19T00:00:40.129000Z,2023-01-03T22:31:52.582000,2022-12-19T00:02:42.923207Z,710,CEIIGKEB,995,English,39,Male,White,United States,United States,United States,English,No,Full-Time
639fa6dd56e1b7e296e1a617,612b86da38f96808af7bb1da,APPROVED,2022-12-18T23:48:49.706000Z,2022-12-19T00:15:20.471000Z,2022-12-20T19:21:45.974000,2022-12-19T00:15:20.808204Z,1591,CEIIGKEB,1052,English,58,Female,White,United States,United States,United States,English,No,Full-Time
639fa6e072a917a4eee24872,5e850b0e390e520ec806b084,APPROVED,2022-12-18T23:48:48.606000Z,2022-12-19T00:16:20.890000Z,2022-12-20T19:21:46.082000,2022-12-19T00:16:21.287899Z,1653,CEIIGKEB,2643,English,37,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639fa6e1720fd8fd20a3dd8a,5f8cbc5c355ea745e6cef2ca,APPROVED,2022-12-18T23:50:05.734000Z,2022-12-19T00:27:52.324000Z,2022-12-20T19:21:46.188000,2022-12-19T00:27:52.644250Z,2267,CEIIGKEB,2450,"English, Spanish, French",38,Female,White,Mexico,United States,United States,Spanish,No,Unemployed (and job seeking)
639fa6e18510ebe93ce59410,610508c09d61c098f072605b,APPROVED,2022-12-18T23:48:57.735000Z,2022-12-19T00:32:41.817000Z,2022-12-20T19:21:46.506000,2022-12-19T00:32:42.165566Z,2625,CEIIGKEB,1102,English,25,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639fa6e21d8646e572f55a68,60efa1c50a4bb735b287edda,APPROVED,2022-12-18T23:48:50.756000Z,2022-12-19T00:23:15.611000Z,2022-12-20T19:21:46.609000,2022-12-19T00:23:16.009523Z,2065,CEIIGKEB,837,English,21,Female,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
639fa6e3f747cdb7b6484261,5f0395a63963d05bc235abdb,APPROVED,2022-12-18T23:48:51.086000Z,2022-12-19T00:10:41.156000Z,2022-12-20T19:21:46.720000,2022-12-19T00:10:41.547814Z,1311,CEIIGKEB,3337,"English, French",65,Female,White,Canada,United States,United States,English,No,DATA_EXPIRED
639fa6e43926dfcb259540d9,5cf91ace3bb7c4000162318c,APPROVED,2022-12-18T23:49:08.394000Z,2022-12-19T00:16:05.658000Z,2022-12-20T19:21:46.833000,2022-12-19T00:16:06.060523Z,1618,CEIIGKEB,1216,English,25,Male,White,United States,United States,United States,English,No,Full-Time
639fa6e49c57e7874c4c9dc4,5ee5e3b02eebe932ee9559c5,APPROVED,2022-12-18T23:58:07.868000Z,2022-12-19T00:28:46.359000Z,2022-12-20T19:21:46.937000,2022-12-19T00:28:49.214991Z,1839,CEIIGKEB,2162,English,33,Male,White,United States,United States,United States,English,No,Full-Time
639fa6e68d784466c4223f25,5ee1ddc35a4f0e2043d774bd,APPROVED,2022-12-18T23:48:58.135000Z,2022-12-19T00:16:28.724000Z,2022-12-20T19:21:47.041000,2022-12-19T00:16:29.065885Z,1651,CEIIGKEB,198,English,32,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
639fa6ecaaf64a9ed8e044ed,5f4c9e74da9c148b0d42ecbd,APPROVED,2022-12-18T23:49:00.816000Z,2022-12-19T00:09:58.994000Z,2022-12-20T19:21:47.150000,2022-12-19T00:09:59.295800Z,1259,CEIIGKEB,4073,"Chinese, English",34,Male,Asian,China,United States,United States,Chinese,No,Full-Time
639fa6ed1d8646e572f55a69,57a2caf8275be6000135b3aa,APPROVED,2022-12-18T23:49:04.531000Z,2022-12-19T00:34:01.136000Z,2022-12-20T19:21:47.250000,2022-12-19T00:34:01.458067Z,2697,CEIIGKEB,2405,English,30,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
639fa6edb652d97ddf4241b9,5e26341c63251a881e185ecf,APPROVED,2022-12-18T23:49:01.759000Z,2022-12-19T00:29:10.231000Z,2022-12-20T19:21:47.355000,2022-12-19T00:29:10.566664Z,2409,CEIIGKEB,1024,English,49,Female,White,United States,United States,United States,English,No,Part-Time
639fa6eea692660bbdb85753,615ddab1e4f013092538b6c5,APPROVED,2022-12-18T23:49:05.784000Z,2022-12-19T00:29:35.020000Z,2022-12-20T19:21:47.468000,2022-12-19T00:29:35.365578Z,2430,CEIIGKEB,3065,English,59,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639fa6f1351b8880fda3dd85,5dd2f94a238a913096c52317,APPROVED,2022-12-18T23:49:41.253000Z,2022-12-19T00:12:50.973000Z,2022-12-20T19:21:47.572000,2022-12-19T00:12:51.361469Z,1390,CEIIGKEB,3895,English,40,Female,White,United States,United States,United States,English,No,Full-Time
639fa6f317d646cbef7bfb74,62bdc30224534809032cf056,APPROVED,2022-12-18T23:49:07.994000Z,2022-12-19T00:21:00.590000Z,2022-12-20T19:21:47.678000,2022-12-19T00:21:01.006075Z,1913,CEIIGKEB,1283,English,32,Male,Asian,India,United States,United States,English,No,Full-Time
639fa6f442b1e6f2ab28a415,591d369e88bbb500013a8517,APPROVED,2022-12-18T23:58:19.073000Z,2022-12-19T01:01:30.467000Z,2022-12-20T19:21:47.779000,2022-12-19T01:01:30.796115Z,3792,CEIIGKEB,3456,English,51,Male,White,United States,United States,United States,English,No,Full-Time
639fa6f5331b0521d4436a5e,5dd61a909ca8a35c14d8d610,APPROVED,2022-12-18T23:49:38.341000Z,2022-12-19T00:14:48.613000Z,2022-12-20T19:21:47.883000,2022-12-19T00:14:49.090271Z,1511,CEIIGKEB,3595,English,62,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639fa6f72c3893a44ff55ac1,606e4eb2a56685e5593304cd,APPROVED,2022-12-18T23:49:11.373000Z,2022-12-19T00:21:32.064000Z,2022-12-20T19:21:48,2022-12-19T00:21:32.478212Z,1941,CEIIGKEB,3360,English,53,Male,White,United States,United States,United States,English,Yes,Full-Time
639fa6f796018f018df55a86,5d26aaf4665b0a00174b8f03,APPROVED,2022-12-18T23:49:11.889000Z,2022-12-19T01:14:18.092000Z,2022-12-20T19:21:48.103000,2022-12-19T01:14:18.427165Z,5107,CEIIGKEB,1356,"English, Spanish",26,Male,White,United States,United States,United States,Spanish,No,Due to start a new job within the next month
639fa6f830b9c8067e6aff51,630adf01fe54101d5214a17f,APPROVED,2022-12-18T23:49:12.442000Z,2023-01-03T16:05:13.521000Z,2023-01-03T16:05:14.068000Z,,1354562,Manual Completion,1963,English,31,Male,White,United States,United States,United States,English,No,Full-Time
639fa6fbd588d433df28a457,5d1e2045a37a4d001a1fc2cb,APPROVED,2022-12-18T23:51:03.898000Z,2022-12-19T00:18:00.493000Z,2022-12-20T19:21:48.204000,2022-12-19T00:18:00.823812Z,1617,CEIIGKEB,3575,English,23,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
639fa6fd8d784466c4223f27,5f595581b4984119febb85d0,APPROVED,2022-12-18T23:49:46.946000Z,2022-12-19T00:13:57.875000Z,2022-12-20T19:21:48.304000,2022-12-19T00:13:58.278771Z,1451,CEIIGKEB,755,English,32,Male,White,United States,United States,United States,English,No,Full-Time
639fa6fef04ff58222be31ff,634e1076f43266192b130e13,APPROVED,2022-12-18T23:49:18.179000Z,2022-12-19T00:30:00.280000Z,2022-12-20T19:21:48.404000,2022-12-19T00:30:00.680089Z,2443,CEIIGKEB,389,English,37,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
639fa6ff2548cd2da3b598bf,62a7c4d5266dfb89bf94fec8,APPROVED,2022-12-18T23:50:40.395000Z,2022-12-19T00:16:52.547000Z,2022-12-20T19:21:48.510000,2022-12-19T00:16:52.928656Z,1573,CEIIGKEB,1454,English,45,Female,Black,United States,United States,United States,English,Yes,Full-Time
639fa707c5f6b83803e593c3,603d6ae665fbaacb5621ede2,APPROVED,2022-12-18T23:49:27.796000Z,2022-12-19T00:56:39.453000Z,2022-12-20T19:21:48.617000,2022-12-19T00:56:39.859080Z,4032,CEIIGKEB,1032,"Dutch, English, French, Korean, Japanese, Spanish",25,Male,Black,United States,United States,United States,English,No,Full-Time
639fa710720fd8fd20a3dd8f,6294ea611ee4f49421c6b905,APPROVED,2022-12-18T23:51:44.204000Z,2022-12-19T00:18:14.972000Z,2022-12-20T19:21:48.745000,2022-12-19T00:18:15.376428Z,1591,CEIIGKEB,1233,English,36,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
639fa710e7ffc1b012f55ac9,633f5252efab6885fedfad7d,APPROVED,2022-12-18T23:49:36.296000Z,2022-12-19T00:21:52.936000Z,2022-12-20T19:21:48.855000,2022-12-19T00:21:53.303681Z,1937,CEIIGKEB,455,English,36,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
639fa71856e1b7e296e1a61e,5dde8fba82f458000c8c7c75,APPROVED,2022-12-18T23:49:44.797000Z,2022-12-19T00:26:27.405000Z,2022-12-20T19:21:48.961000,2022-12-19T00:26:27.798370Z,2203,CEIIGKEB,3546,English,41,Male,White,United States,United States,United States,English,No,Full-Time
